Pass,Result,Profit,Expected Payoff,Profit Factor,Recovery Factor,Sharpe Ratio,Custom,Equity DD %,Trades,EntryZScore,StopLossPercent
16,0,0.00,0,,0,0,0,0.00,0,4.9,2.3
121,0,0.00,0,,0,0,0,0.00,0,4.6,2.7
122,0,0.00,0,,0,0,0,0.00,0,4.3,1.6
8,0,0.00,0,,0,0,0,0.00,0,3.7,2.1
9,0,0.00,0,,0,0,0,0.00,0,4.6,1.8
68,0,0.00,0,,0,0,0,0.00,0,4.9,2.9
118,0,0.00,0,,0,0,0,0.00,0,4,1.3
41,0,0.00,0,,0,0,0,0.00,0,3.7,1
42,0,0.00,0,,0,0,0,0.00,0,5,1.6
77,0,0.00,0,,0,0,0,0.00,0,4.9,0.3
90,0,0.00,0,,0,0,0,0.00,0,4.7,0.6
6,0,0.00,0,,0,0,0,0.00,0,3.9,0.9
7,0,0.00,0,,0,0,0,0.00,0,3.4,0.4
60,0,0.00,0,,0,0,0,0.00,0,4,0.5
81,0,0.00,0,,0,0,0,0.00,0,3.5,0.3
99,0,0.00,0,,0,0,0,0.00,0,4.5,2
106,0,0.00,0,,0,0,0,0.00,0,4.8,2.9
54,0,0.00,0,,0,0,0,0.00,0,3.7,2.8
55,0,0.00,0,,0,0,0,0.00,0,4.4,2
75,0,0.00,0,,0,0,0,0.00,0,3.8,0.6
88,0,0.00,0,,0,0,0,0.00,0,4.6,2.6
89,0,0.00,0,,0,0,0,0.00,0,3.6,1.8
113,0,0.00,0,,0,0,0,0.00,0,3.7,1.5
25,0,0.00,0,,0,0,0,0.00,0,3.3,0.5
26,0,0.00,0,,0,0,0,0.00,0,4,2.6
48,0,0.00,0,,0,0,0,0.00,0,4.2,2.2
107,0,0.00,0,,0,0,0,0.00,0,4.9,0.6
56,0,0.00,0,,0,0,0,0.00,0,4.5,2.2
62,0,0.00,0,,0,0,0,0.00,0,4.3,2
92,0,0.00,0,,0,0,0,0.00,0,3.7,1.4
98,0,0.00,0,,0,0,0,0.00,0,3.9,1.8
112,0,0.00,0,,0,0,0,0.00,0,3.3,2.9
111,0,0.00,0,,0,0,0,0.00,0,4.4,3
114,0,0.00,0,,0,0,0,0.00,0,4.8,1.2
123,0,0.00,0,,0,0,0,0.00,0,4.8,2.3
124,0,0.00,0,,0,0,0,0.00,0,4.8,1.3
130,0,0.00,0,,0,0,0,0.00,0,4.8,2
133,0,0.00,0,,0,0,0,0.00,0,4.7,1.9
144,0,0.00,0,,0,0,0,0.00,0,3.9,2.3
148,0,0.00,0,,0,0,0,0.00,0,4.7,0
150,0,0.00,0,,0,0,0,0.00,0,4.8,0.2
