Pass,Result,Profit,Expected Payoff,Profit Factor,Recovery Factor,Sharpe Ratio,Custom,Equity DD %,Trades,EntryZScore,StopLossPercent
51,0.31,-582.44,-32.35778,0.73588,-0.40407,-1.08585,0,9.14,18,1.6,1.3
82,0.46,-665.36,-33.26800,0.66680,-0.53059,-1.89246,0,8.10,20,1.1,1
54,0.46,-665.36,-33.26800,0.66680,-0.53059,-1.89246,0,8.10,20,1.2,1
130,0.65,-678.34,-30.83364,0.57942,-0.82913,-3.03281,0,5.43,22,0,0.8
87,0.44,-682.17,-34.10850,0.58961,-0.74336,-2.56274,0,6.10,20,0.1,0.9
104,0.09,-702.88,-58.57333,0.55176,-0.38778,-0.57102,0,11.29,12,2.1,1.5
29,0.46,-731.53,-36.57650,0.66598,-0.52817,-1.88962,0,8.91,20,1,1.1
60,0.08,-798.42,-66.53500,0.55162,-0.38570,-0.57038,0,12.77,12,2.1,1.7
88,0.29,-918.39,-51.02167,0.72924,-0.41177,-1.12705,0,13.78,18,1.6,2
95,0.65,-936.65,-42.57500,0.57603,-0.84812,-3.08652,0,7.33,22,0.6,1.1
85,0.08,-959.02,-79.91833,0.55910,-0.37890,-0.56635,0,15.34,12,2.1,2.1
117,0.45,-1002.76,-50.13800,0.66279,-0.53355,-1.92679,0,11.95,20,1.2,1.5
131,0.65,-1027.18,-46.69000,0.57272,-0.85608,-3.12818,0,7.97,22,0,1.2
53,0.65,-1027.18,-46.69000,0.57272,-0.85608,-3.12818,0,7.97,22,0.8,1.2
137,0.45,-1065.48,-53.27400,0.66375,-0.53076,-1.91627,0,12.72,20,1.2,1.6
121,0.29,-1085.29,-60.29389,0.15438,-0.86076,-4.32493,0,8.32,18,1.8,0.7
32,0.64,-1102.97,-50.13500,0.57460,-0.84651,-3.09368,0,8.65,22,0.4,1.3
74,0.11,-1128.00,-94.00000,0.57662,-0.55016,-1.10355,0,13.35,12,2.2,1.8
129,0.26,-1155.64,-64.20222,0.72638,-0.41581,-1.14949,0,16.87,18,1.5,2.5
84,0.43,-1188.10,-59.40500,0.49844,-0.73038,-3.48509,0,10.54,20,1.3,0.9
114,0.64,-1199.28,-54.51273,0.57045,-0.85911,-3.14883,0,9.27,22,0.4,1.4
58,0.64,-1199.28,-54.51273,0.57045,-0.85911,-3.14883,0,9.27,22,0.2,1.4
116,0.43,-1212.70,-60.63500,0.65959,-0.53520,-1.94891,0,14.27,20,1.2,1.8
49,0.23,-1259.08,-69.94889,0.72478,-0.41667,-1.16076,0,18.20,18,1.5,2.7
134,0.64,-1273.94,-57.90636,0.57334,-0.84651,-3.10492,0,9.98,22,0,1.5
118,0.64,-1273.94,-57.90636,0.57334,-0.84651,-3.10492,0,9.98,22,0.6,1.5
61,0.10,-1354.86,-112.90500,0.59450,-0.52809,-1.03027,0,16.58,12,2.3,2.4
126,0.64,-1357.07,-61.68500,0.57146,-0.85649,-3.13426,0,10.51,22,0,1.6
80,0.64,-1357.07,-61.68500,0.57146,-0.85649,-3.13426,0,10.51,22,0.8,1.6
64,0.64,-1357.07,-61.68500,0.57146,-0.85649,-3.13426,0,10.51,22,0.7,1.6
108,0.04,-1359.94,-226.65667,0.35398,-0.85037,-0.38440,0,10.52,6,2.7,2.4
120,0.63,-1432.19,-65.09955,0.57299,-0.84904,-3.10804,0,11.18,22,0.8,1.7
13,0.10,-1435.84,-119.65333,0.57311,-0.55429,-1.11487,0,16.76,12,2.2,2.3
102,0.63,-1524.64,-69.30182,0.57054,-0.85416,-3.13994,0,11.83,22,0,1.8
23,0.63,-1596.28,-72.55818,0.57262,-0.85599,-3.13756,0,12.36,22,0.8,1.9
18,0.63,-1596.28,-72.55818,0.57262,-0.85599,-3.13756,0,12.36,22,0.2,1.9
50,0.31,-1676.47,-83.82350,0.65694,-0.53737,-1.98254,0,19.23,20,0.9,2.5
112,2.74,-1681.00,-56.03333,0.54261,-0.75737,-5.00000,0,14.58,30,1.9,1
78,0.05,-1711.98,-213.99750,0.34565,-0.90736,-0.68944,0,12.43,8,2.6,2.2
47,0.08,-1734.38,-144.53167,0.56917,-0.55647,-1.11754,0,20.04,12,2.2,2.8
125,0.59,-1931.51,-87.79591,0.56896,-0.86215,-3.16453,0,14.84,22,0,2.3
119,0.22,-1942.35,-97.11750,0.65475,-0.53817,-1.99869,0,21.99,20,1.2,2.9
20,0.56,-2096.35,-95.28864,0.56665,-0.86576,-3.18063,0,16.03,22,0.7,2.5
111,0.56,-2096.35,-95.28864,0.56665,-0.86576,-3.18063,0,16.03,22,0.5,2.5
90,0.54,-2178.21,-99.00955,0.56610,-0.86830,-3.18963,0,16.60,22,0.8,2.6
55,0.47,-2420.33,-110.01500,0.56464,-0.87090,-3.20517,0,18.38,22,0.7,2.9
106,0.16,-2676.27,-148.68167,0.15237,-0.85896,-4.38801,0,20.24,18,1.8,1.8
44,0.14,-2817.18,-156.51000,0.15251,-0.85793,-4.37727,0,21.29,18,1.8,1.9
42,0.77,-3123.78,-104.12600,0.53125,-0.76612,-5.00000,0,26.44,30,1.9,1.9
105,0.09,-3229.68,-161.48400,0.49811,-0.71645,-3.56661,0,27.69,20,1.3,2.6
103,0.65,-3565.92,-118.86400,0.52931,-0.76850,-5.00000,0,29.97,30,1.9,2.2
8,0.28,-3760.12,-144.62000,0.44265,-0.87352,-5.00000,0,27.80,26,2,2.2
59,0.62,-3801.45,-126.71500,0.53671,-0.76599,-5.00000,0,31.95,30,1.9,2.4
48,0,0.00,0,,0,0,0,0.00,0,3.6,0.2
92,0,0.00,0,,0,0,0,0.00,0,3.6,1.7
93,0,0.00,0,,0,0,0,0.00,0,3.9,1.1
122,0,0.00,0,,0,0,0,0.00,0,4.1,0.4
1,0,0.00,0,,0,0,0,0.00,0,3.8,0.4
96,0,0.00,0,,0,0,0,0.00,0,4.1,2.4
5,0,0.00,0,,0,0,0,0.00,0,5,0.8
9,0,0.00,0,,0,0,0,0.00,0,3.8,0
33,0,0.00,0,,0,0,0,0.00,0,5,2.5
45,0,0.00,0,,0,0,0,0.00,0,4.6,2.9
46,0,0.00,0,,0,0,0,0.00,0,3.6,2.6
69,0,0.00,0,,0,0,0,0.00,0,3.6,2.8
75,0,0.00,0,,0,0,0,0.00,0,3.7,0.3
0,0,0.00,0,,0,0,0,0.00,0,4.8,0.8
11,0,0.00,0,,0,0,0,0.00,0,4.6,2.5
110,0,0.00,0,,0,0,0,0.00,0,4,1.9
36,0,0.00,0,,0,0,0,0.00,0,4.7,1.5
37,0,0.00,0,,0,0,0,0.00,0,4,0.9
56,0,0.00,0,,0,0,0,0.00,0,4.9,2.6
57,0,0.00,0,,0,0,0,0.00,0,4.7,1
89,0,0.00,0,,0,0,0,0.00,0,3.6,1.6
94,0,0.00,0,,0,0,0,0.00,0,3.7,1.7
38,0,0.00,0,,0,0,0,0.00,0,4,0.3
39,0,0.00,0,,0,0,0,0.00,0,3.7,2.7
63,0,0.00,0,,0,0,0,0.00,0,4.5,0.7
101,0,0.00,0,,0,0,0,0.00,0,4.9,2.7
83,0,0.00,0,,0,0,0,0.00,0,3.7,1.1
99,0,0.00,0,,0,0,0,0.00,0,4.4,2.8
115,0,0.00,0,,0,0,0,0.00,0,3.7,0.4
2,0,0.00,0,,0,0,0,0.00,0,3.7,2.6
40,0,0.00,0,,0,0,0,0.00,0,3.4,1.4
65,0,0.00,0,,0,0,0,0.00,0,3.6,0.6
66,0,0.00,0,,0,0,0,0.00,0,5,0.6
91,0,0.00,0,,0,0,0,0.00,0,3.8,2.7
4,0,0.00,0,,0,0,0,0.00,0,4.2,1.6
34,0,0.00,0,,0,0,0,0.00,0,5,0.1
76,0,0.00,0,,0,0,0,0.00,0,4.7,2.1
77,0,0.00,0,,0,0,0,0.00,0,4.8,2.6
14,0,0.00,0,,0,0,0,0.00,0,3.8,1.8
15,0,0.00,0,,0,0,0,0.00,0,3.6,2.1
52,0,0.00,0,,0,0,0,0.00,0,3.8,3
10,0,0.00,0,,0,0,0,0.00,0,5,2.2
43,0,0.00,0,,0,0,0,0.00,0,4.3,1.6
98,0,0.00,0,,0,0,0,0.00,0,4.1,1.2
107,0,0.00,0,,0,0,0,0.00,0,4.1,1.8
109,0,0.00,0,,0,0,0,0.00,0,4.3,2.3
113,0,0.00,0,,0,0,0,0.00,0,4.8,0.5
132,0,0.00,0,,0,0,0,0.00,0,4.8,1.7
136,0,0.00,0,,0,0,0,0.00,0,4.8,0.2
140,0,0.00,0,,0,0,0,0.00,0,4.8,0
