entry_idx,exit_idx,pnl
26,27,35.48945787586108
51,52,-43.711242954736335
53,54,-126.01624703640667
55,56,13.864984696350856
57,59,99.05290028374918
89,98,91.70679538639612
108,109,-131.3042561119743
110,111,-92.45695944629232
153,154,31.194247077445517
155,156,31.077309953531703
177,178,-144.0782942482017
179,181,-0.2912952796631814
211,212,-51.39268041895443
214,215,-31.183266648979114
220,221,-27.65654958469601
222,223,-38.90081344487712
239,240,72.58625862111316
241,242,12.5471008706472
243,244,66.87523470191334
257,258,-9.222260462499472
259,260,-7.560218091871632
261,262,0.4114034700486334
263,264,-8.14791074456626
273,274,-24.700221152380255
295,296,17.646716092543933
344,345,37.9241984776309
362,363,4.026657413744033
364,365,116.87650708374284
374,375,21.30424619259234
376,377,12.684701904686149
378,379,24.57052871751136
382,383,-60.228497976113985
384,385,-17.981984526404965
386,387,75.6979505708227
399,400,13.947072215890204
401,402,-38.69110313268623
414,415,31.984184657611834
425,426,2.1399836843754834
427,428,50.99500081625193
430,431,0.6081544003745633
439,440,75.18080156865041
442,443,-6.609499989119845
479,480,-99.99109668127599
481,501,91.60884320823494
502,503,-41.9588887800246
504,505,39.44487202516445
525,526,-76.22745830977107
527,528,-34.88036696131562
529,530,-62.693882370458724
531,532,-6.872141117641665
534,535,50.70628175232927
536,537,40.74803202490495
551,552,32.43442880962185
559,560,-18.788069435587968
569,570,-31.75510092661363
580,581,-24.512293870509353
582,583,8.2140299123578
595,596,-31.883890426403983
617,618,99.33288295119898
620,621,-18.685325864246224
622,623,-44.91742887652815
645,646,7.970105909479092
661,662,33.531423746723334
663,664,-26.04359772298505
666,667,-6.953614997751405
668,669,-27.154112849098876
670,671,-3.5395363671337834
672,673,10.476118767688137
675,676,27.634410307411038
698,699,-194.55722376096298
700,701,14.689926152195033
703,704,-4.262473117358391
705,706,-9.992978659859943
709,710,33.316593406434656
750,751,54.312992352924134
764,765,-32.652289102019104
766,767,-53.78693251543925
768,769,24.882577573316716
770,771,0.4472773474269792
772,773,-21.898988481781206
784,785,-36.940489453358914
798,799,45.30600694009421
808,809,97.66543222739762
812,813,33.91174524746592
814,815,7.582134196643365
833,834,69.0074851847982
840,841,-118.74332524102692
842,843,-53.806708364560826
851,852,60.85176283674753
867,868,-1.683035535642775
871,872,13.59525622217184
878,879,11.156727158654483
887,888,44.767211751847746
894,916,103.73579926736876
937,938,-6.39887547901466
940,941,-46.77377373476832
942,943,22.72952043538422
944,945,-62.70339646208271
946,947,-26.870545374379713
972,973,47.6123220233394
977,978,39.05087049263958
979,980,20.24064119220713
991,992,71.15226709732225
1000,1001,-34.65551335655471
1014,1016,89.75553428159897
1019,1020,132.47535278346075
1023,1026,91.52214104784362
1058,1059,58.79201292788262
1061,1062,-15.841261485436842
1064,1065,7.691309331188713
1076,1077,-1.1735947212646016
1078,1079,25.860255630977495
1086,1087,31.83168260378753
1088,1089,64.71645415605974
1111,1112,18.496865974577304
1115,1116,42.06265757093327
1117,1118,-7.602259304927513
1133,1134,-34.730089298645765
1135,1136,73.78803940629138
1149,1150,29.6033404284737
1162,1163,33.72662427356681
1182,1183,-6.531962916011404
1184,1185,-28.85674937235913
1186,1187,57.19750523816141
1190,1191,37.19122561032406
1202,1203,1.019002762739935
1204,1205,8.63938033512753
1206,1207,14.53873895906494
1208,1209,26.584233344744643
1222,1223,29.208394052064435
1246,1247,-74.64277860173274
1258,1260,46.143619248777505
1264,1265,-45.78058756032158
1266,1267,-22.987024178943894
1295,1296,-44.431051410845555
1298,1299,29.01951762961433
1316,1317,65.56960239248973
1321,1322,85.26705973652858
1324,1325,3.398114036303266
1326,1327,39.00840853745979
1340,1341,86.83266254453628
1342,1343,8.128536057442455
1345,1346,0.8542339812621116
1364,1365,13.784767987014373
1373,1392,63.723856190076624
1409,1410,131.4175272939056
1413,1414,100.98890367572153
1433,1434,-56.34835512950181
1435,1436,65.75475455714188
