entry_idx,exit_idx,pnl
23,24,-45.321658224616264
25,26,39.098931787298774
57,58,36.514796612748405
59,60,1.8262266875226447
61,62,-6.820107613783223
100,101,-20.16994073101753
103,104,-22.230469459386402
105,106,15.953182337053674
122,123,82.25859978430252
130,131,-102.00015695935781
132,133,49.89959204596904
139,140,44.97980825074537
141,142,-45.108950865298006
157,158,51.024936853865945
159,160,22.106451702465005
173,174,-21.25992949345896
175,176,1.0525317553601983
188,189,115.91736102729578
194,195,88.14655425132916
206,207,-0.7820044393407307
209,210,100.4976436946632
221,222,55.43426218148005
226,227,12.89339639553515
228,229,76.09913785776409
241,242,25.992177789057116
243,244,9.441410873925301
259,260,73.9810259979111
271,272,-69.8999255873487
290,291,-61.191327930829374
294,295,65.1261124125089
296,297,40.512926266380816
298,299,-67.58193178434536
300,301,59.78645069028145
315,316,16.82420231374113
330,331,34.36406231447255
352,353,-16.517071322192695
354,355,-49.625233858151375
356,357,24.629132925607095
367,368,-21.48089715891221
386,387,-15.637870498791242
388,389,48.714546440688224
407,408,92.4645729348316
419,420,186.60635664567627
428,429,22.012786715480715
434,435,-8.143942814388126
445,446,27.670689777038344
473,474,-131.20519636838264
477,478,-59.35164504925197
481,482,-34.127770814771196
494,497,79.79038857379481
512,516,-15.441666739805585
519,520,57.458365321313046
531,532,137.35179869013797
533,535,44.0218926752135
540,541,-35.23221897336787
564,565,56.13782411212234
566,567,-59.19907184694505
568,569,7.388415393923368
570,571,20.010300051691935
572,573,-62.738620449156365
583,584,28.502282750679782
608,609,-66.17039629765246
610,611,81.98719207325497
620,621,-43.29436816733301
625,626,75.42643545704996
640,641,-74.40377341700336
643,644,1.4913420351103572
646,647,64.77424723237722
649,650,11.369949565133131
652,653,-2.995038262246805
667,668,-2.3319862722310534
695,696,-42.81210584139935
697,698,-96.07646020748827
699,700,13.794409193155843
733,734,16.423377700682856
753,754,100.91838527122773
759,760,-62.51676491862233
772,773,90.07344317292524
776,777,42.38953176653272
778,779,-71.34853015376397
796,797,45.81876340796387
811,812,31.610397611373667
813,814,18.001194227285836
816,817,4.030619063429013
819,820,-48.5440819196402
832,833,9.748653305444432
845,846,56.938137776067116
854,855,35.8509375674005
884,885,46.98545136442411
893,894,69.21150293148102
895,896,-97.44828390456897
903,904,-21.301819243217082
907,908,-47.119953480143295
921,922,-10.976377818567107
923,924,47.4102435818621
932,933,32.789310235891364
950,951,55.44636432146287
955,956,52.69609858812687
969,970,44.582131575263155
972,973,79.93395084677394
976,977,15.600137029475958
989,990,-218.17752788966143
991,992,-14.236033470833389
993,994,-58.330461644664354
995,996,-20.383832485516653
1010,1011,-34.2131417426249
1018,1019,-7.266782063256832
1020,1021,5.877016761385953
1023,1024,-30.2727754486822
1025,1026,-14.922584400419927
1027,1028,-82.16688716283251
1062,1063,-44.726902601119285
1083,1084,32.57270345371538
1085,1086,-17.804123604998217
1107,1108,63.10050447897494
1111,1112,101.41128553572611
1120,1121,47.60984680381199
1125,1127,80.53394773415245
1131,1132,7.980287897612854
1133,1134,51.3778599543225
1149,1150,-60.935091774788305
1164,1165,-59.78841825752649
1166,1167,56.19766888105186
1168,1169,-54.77608876770608
1170,1171,3.353891553483351
1183,1184,-37.93746916357161
1185,1186,2.1981009692689892
1187,1188,70.05068522279868
1210,1211,18.522386873947664
1216,1220,85.26801476522381
1237,1238,28.810716261303654
1242,1243,114.87579719279137
1244,1245,-26.433682783891058
1257,1258,51.921203875141934
1259,1260,170.6148849077203
1265,1266,-48.920287391341404
1267,1268,-19.116748626708535
1294,1295,4.146838463534314
1302,1303,34.96188185537558
1320,1321,85.62033839036314
1328,1329,-79.54012746719889
1345,1346,200.76586545512708
1373,1374,-44.661427835125764
1377,1378,-133.6516492032917
1379,1380,66.64150015033536
1397,1398,-75.92459328180398
1405,1406,44.092947971953684
1427,1428,60.69598255655129
1432,1433,39.59205318401901
1437,1438,-49.148534489019205
