entry_idx,exit_idx,pnl
27,28,-14.843238871397016
29,30,-83.80600258506969
31,32,-17.171882560754213
34,35,39.64450976694444
36,37,27.71501439050912
53,54,8.929794757441734
56,79,100.40084320764221
81,89,68.87327740217728
101,102,56.997893816430974
103,104,-33.995679436864194
105,106,32.66320351199494
115,116,43.70606113362056
141,142,11.978091270886646
154,155,89.75004433082391
157,158,34.84225254775278
177,178,38.1600289951552
180,181,-10.879211694591813
185,186,102.15945313168378
226,227,21.133839879786056
228,229,-9.310175070033447
230,231,78.03003651462964
259,260,-49.989210809685126
262,263,8.221058990906341
282,283,12.81021076132068
284,285,84.40694341119548
293,294,9.243264402550295
295,296,-17.004762461423486
300,301,70.58387439147367
308,309,68.66727375829221
325,326,-105.57141136884394
327,328,86.33732840144538
329,330,81.41214647657947
345,346,114.69183804696155
369,370,195.5373664942096
372,373,-1.3286997051049478
374,375,12.274331486744662
409,410,33.50349425276507
411,412,75.88456647918683
419,420,-1.6203432520399845
456,457,74.99329082033208
459,460,85.78425526517691
461,462,-39.394625045869326
463,464,68.20512979002802
472,473,44.86249955133604
475,476,-26.189473772156216
497,498,17.90430201516363
516,517,30.5018253015286
530,531,-11.902572240236927
532,533,26.62040733287081
534,535,14.986536214705673
536,562,75.82705463500602
575,576,55.085252218410055
588,589,10.113607613760294
590,591,61.02705938949091
603,604,102.87863242826772
609,610,-6.00377797212722
611,612,26.042463901879692
614,615,37.21426739617783
619,620,71.61655496273846
633,634,34.03146481068511
635,636,-5.438468155500806
637,638,28.31882960847329
648,649,104.62813818545779
664,665,39.78446380305107
669,670,-63.71962715994594
671,672,47.75625750800165
679,680,111.60269661055372
683,684,1.7831778779622602
685,686,-42.23828463431185
706,707,-44.35808104741122
708,709,25.625039282292306
722,723,-14.988516455230078
742,743,198.1890638223192
749,750,6.684829178991557
758,759,-5.755282808334191
760,761,19.92034628747223
762,763,1.5117722714640753
781,782,31.449872764207097
812,813,15.073203542069097
814,815,43.881255941387536
831,832,-25.497193511162767
871,872,48.49438639812603
874,875,85.04053030468673
883,884,-13.06280589647974
885,886,-53.89494864877932
890,891,-29.002702894745507
904,905,-39.00703387262875
906,907,101.33306796810459
908,909,-35.47876415478387
910,911,46.52134940198168
912,913,-75.98366541012624
914,915,56.35162089109603
917,918,20.74913736703893
933,939,114.12200330924486
959,960,82.03519520252061
970,971,-1.0694860396207613
989,990,-109.53984519177128
991,992,24.972654574093156
993,994,-38.66405104563241
1001,1002,28.649818041962746
1021,1022,-70.20836966629156
1023,1024,-19.335749232926748
1025,1026,-13.084377203539592
1050,1051,24.868756086346863
1053,1054,21.267166962307385
1056,1057,-7.710882082273205
1067,1068,123.10396936396714
1081,1082,57.06621074955275
1117,1118,64.94886198381214
1122,1123,32.024074122853214
1140,1142,70.0672939240754
1145,1146,-69.12269945035526
1151,1152,62.635948600789334
1166,1167,-82.49916667665984
1168,1169,-13.054896448314919
1187,1188,55.63758958818452
1189,1190,24.842816677149877
1191,1192,22.93949232707023
1206,1207,103.75350727794265
1208,1209,-26.64512358564327
1212,1213,-54.12146848664632
1225,1226,-14.621121880716537
1228,1229,52.661130010036665
1233,1234,-11.343196914238758
1243,1244,46.672031088467335
1265,1266,-17.2261671753695
1290,1291,-55.13112171826526
1292,1293,4.595089117709797
1296,1297,-3.1876101315200107
1304,1305,-53.3543065915423
1306,1307,101.55057435647736
1332,1382,129.2632026673143
1390,1391,154.86815736784223
1400,1401,-104.35632000175323
1402,1403,-74.32941947234623
1404,1405,88.48168090632622
1415,1416,-1.709201725565794
1418,1419,-2.8091663841030092
1421,1422,20.261672521375587
1425,1426,-16.852684286528586
