DATETIME,<CLOSE>,SPREAD_ADJ,PREDICTED_ZSCORE,ENTRY_ZSCORE,STOPLOSS_ZSCORE
2025-09-01 01:16:00,1.35054,0.7458984338666016,3.0,2.4000000000000004,4.800000000000001
2025-09-01 01:17:00,1.35052,0.7458939531484275,3.0,2.4000000000000004,4.800000000000001
2025-09-01 01:18:00,1.35056,0.7459184338666015,2.4949582363716356,1.9959665890973086,3.9919331781946172
2025-09-01 01:19:00,1.35048,0.7458901648060218,2.160104977695227,1.7280839821561818,3.4561679643123635
2025-09-01 01:20:00,1.35052,0.7458939531484275,2.5372315258899967,2.0297852207119975,4.059570441423995
2025-09-01 01:21:00,1.35046,0.7458184338666015,2.2020274050709383,1.7616219240567508,3.5232438481135016
2025-09-01 01:22:00,1.35047,0.7458180876787175,2.3824093615256094,1.9059274892204876,3.811854978440975
2025-09-01 01:23:00,1.35045,0.7457929145847754,2.5172291948605254,2.0137833558884206,4.027566711776841
2025-09-01 01:24:00,1.35045,0.7457670491150651,2.9436188139238513,2.354895051139081,4.709790102278162
2025-09-01 01:25:00,1.35041,0.7457839531484277,3.0,2.4000000000000004,4.800000000000001
2025-09-01 01:26:00,1.35051,0.7458322222090074,3.0,2.4000000000000004,4.800000000000001
2025-09-01 01:27:00,1.35044,0.7457932607726595,3.0,2.4000000000000004,4.800000000000001
2025-09-01 01:28:00,1.35041,0.7457839531484277,3.0,2.4000000000000004,4.800000000000001
2025-09-01 01:29:00,1.35043,0.7458039531484276,3.0,2.4000000000000004,4.800000000000001
2025-09-01 01:30:00,1.35037,0.7457439531484277,3.0,2.4000000000000004,4.800000000000001
2025-09-01 01:31:00,1.35038,0.7457384338666014,3.0,2.4000000000000004,4.800000000000001
2025-09-01 01:32:00,1.35035,0.7456825683968912,3.0,2.4000000000000004,4.800000000000001
2025-09-01 01:33:00,1.35035,0.7456618760211231,3.0,2.4000000000000004,4.800000000000001
2025-09-01 01:34:00,1.35039,0.7457070491150651,3.0,2.4000000000000004,4.800000000000001
2025-09-01 01:35:00,1.35039,0.7457018760211231,3.0,2.4000000000000004,4.800000000000001
2025-09-01 01:36:00,1.35039,0.7457018760211231,3.0,2.4000000000000004,4.800000000000001
2025-09-01 01:37:00,1.35044,0.7457415298332392,3.0,2.4000000000000004,4.800000000000001
2025-09-01 01:38:00,1.35042,0.745706010551413,3.0,2.4000000000000004,4.800000000000001
2025-09-01 01:39:00,1.35042,0.745706010551413,3.0,2.4000000000000004,4.800000000000001
2025-09-01 01:40:00,1.35038,0.745681529833239,3.0,2.4000000000000004,4.800000000000001
2025-09-01 01:41:00,1.35042,0.7456801450817027,3.0,2.4000000000000004,4.800000000000001
2025-09-01 01:42:00,1.35035,0.7456360105514129,3.0,2.4000000000000004,4.800000000000001
2025-09-01 01:43:00,1.35035,0.7456256643635288,3.0,2.4000000000000004,4.800000000000001
2025-09-01 01:44:00,1.35034,0.7456311836453552,3.0,2.4000000000000004,4.800000000000001
2025-09-01 01:45:00,1.35034,0.7456415298332392,3.0,2.4000000000000004,4.800000000000001
2025-09-01 01:46:00,1.35034,0.7456570491150653,3.0,2.4000000000000004,4.800000000000001
2025-09-01 01:47:00,1.35034,0.7456260105514131,3.0,2.4000000000000004,4.800000000000001
2025-09-01 01:48:00,1.35034,0.7456363567392971,3.0,2.4000000000000004,4.800000000000001
2025-09-01 01:49:00,1.35031,0.7456373953029493,3.0,2.4000000000000004,4.800000000000001
2025-09-01 01:50:00,1.35032,0.7456577414908333,3.0,2.4000000000000004,4.800000000000001
2025-09-01 01:51:00,1.35032,0.7456629145847754,3.0,2.4000000000000004,4.800000000000001
2025-09-01 01:52:00,1.3503,0.7456170491150652,3.0,2.4000000000000004,4.800000000000001
2025-09-01 01:53:00,1.35029,0.7456070491150651,3.0,2.4000000000000004,4.800000000000001
2025-09-01 01:54:00,1.35024,0.7455984338666016,3.0,2.4000000000000004,4.800000000000001
2025-09-01 01:55:00,1.35018,0.7455746455241957,3.0,2.4000000000000004,4.800000000000001
2025-09-01 01:56:00,1.35019,0.7456001648060219,3.0,2.4000000000000004,4.800000000000001
2025-09-01 01:57:00,1.35014,0.7455605109939059,3.0,2.4000000000000004,4.800000000000001
2025-09-01 01:58:00,1.35014,0.7455553378999639,3.0,2.4000000000000004,4.800000000000001
2025-09-01 01:59:00,1.35021,0.7455787800544854,3.0,2.4000000000000004,4.800000000000001
2025-09-01 02:00:00,1.35017,0.7455853378999641,3.0,2.4000000000000004,4.800000000000001
2025-09-01 02:01:00,1.35026,0.7456132607726594,3.0,2.4000000000000004,4.800000000000001
2025-09-01 02:02:00,1.35022,0.7456094724302537,3.0,2.4000000000000004,4.800000000000001
2025-09-01 02:03:00,1.35031,0.7456736069605435,3.0,2.4000000000000004,4.800000000000001
2025-09-01 02:04:00,1.35042,0.745721529833239,3.0,2.4000000000000004,4.800000000000001
2025-09-01 02:05:00,1.35032,0.7456629145847754,3.0,2.4000000000000004,4.800000000000001
2025-09-01 02:06:00,1.35029,0.7456536069605436,3.0,2.4000000000000004,4.800000000000001
2025-09-01 02:07:00,1.35025,0.7456446455241957,3.0,2.4000000000000004,4.800000000000001
2025-09-01 02:08:00,1.35022,0.745656030275732,3.0,2.4000000000000004,4.800000000000001
2025-09-01 02:09:00,1.35018,0.745605684087848,3.0,2.4000000000000004,4.800000000000001
2025-09-01 02:10:00,1.35022,0.7456301648060218,3.0,2.4000000000000004,4.800000000000001
2025-09-01 02:11:00,1.35022,0.7456249917120799,3.0,2.4000000000000004,4.800000000000001
2025-09-01 02:12:00,1.35025,0.7456187800544855,3.0,2.4000000000000004,4.800000000000001
2025-09-01 02:13:00,1.35022,0.7456042993363117,3.0,2.4000000000000004,4.800000000000001
2025-09-01 02:14:00,1.35023,0.7456142993363117,3.0,2.4000000000000004,4.800000000000001
2025-09-01 02:15:00,1.35023,0.7456091262423697,3.0,2.4000000000000004,4.800000000000001
2025-09-01 02:16:00,1.35022,0.7455991262423697,3.0,2.4000000000000004,4.800000000000001
2025-09-01 02:17:00,1.35022,0.7455991262423697,3.0,2.4000000000000004,4.800000000000001
2025-09-01 02:18:00,1.35023,0.7456246455241958,3.0,2.4000000000000004,4.800000000000001
2025-09-01 02:19:00,1.35018,0.7455849917120798,3.0,2.4000000000000004,4.800000000000001
2025-09-01 02:20:00,1.35022,0.7456094724302537,3.0,2.4000000000000004,4.800000000000001
2025-09-01 02:21:00,1.35034,0.7456777414908334,2.969783227229787,2.3758265817838295,4.751653163567659
2025-09-01 02:22:00,1.35042,0.7457318760211231,3.0,2.4000000000000004,4.800000000000001
2025-09-01 02:23:00,1.35043,0.745726356739297,3.0,2.4000000000000004,4.800000000000001
2025-09-01 02:24:00,1.35042,0.7457422222090072,3.0,2.4000000000000004,4.800000000000001
2025-09-01 02:25:00,1.35032,0.7456836069605436,3.0,2.4000000000000004,4.800000000000001
2025-09-01 02:26:00,1.35034,0.7457036069605437,3.0,2.4000000000000004,4.800000000000001
2025-09-01 02:27:00,1.35023,0.7455936069605437,3.0,2.4000000000000004,4.800000000000001
2025-09-01 02:28:00,1.35022,0.7455732607726594,3.0,2.4000000000000004,4.800000000000001
2025-09-01 02:29:00,1.35017,0.7455956840878482,3.0,2.4000000000000004,4.800000000000001
2025-09-01 02:30:00,1.35023,0.7456091262423697,3.0,2.4000000000000004,4.800000000000001
2025-09-01 02:31:00,1.35022,0.7455991262423697,3.0,2.4000000000000004,4.800000000000001
2025-09-01 02:32:00,1.35019,0.7455536069605436,3.0,2.4000000000000004,4.800000000000001
2025-09-01 02:33:00,1.35031,0.7456167029271811,3.0,2.4000000000000004,4.800000000000001
2025-09-01 02:34:00,1.35031,0.7456218760211231,3.0,2.4000000000000004,4.800000000000001
2025-09-01 02:35:00,1.35023,0.7455573953029494,3.0,2.4000000000000004,4.800000000000001
2025-09-01 02:36:00,1.35022,0.7455680876787174,3.0,2.4000000000000004,4.800000000000001
2025-09-01 02:37:00,1.35022,0.7455836069605436,3.0,2.4000000000000004,4.800000000000001
2025-09-01 02:38:00,1.35024,0.7455673953029495,3.0,2.4000000000000004,4.800000000000001
2025-09-01 02:39:00,1.35028,0.7455918760211231,3.0,2.4000000000000004,4.800000000000001
2025-09-01 02:40:00,1.35026,0.7455770491150652,3.0,2.4000000000000004,4.800000000000001
2025-09-01 02:41:00,1.35024,0.7455673953029495,3.0,2.4000000000000004,4.800000000000001
2025-09-01 02:42:00,1.35026,0.7455822222090073,3.0,2.4000000000000004,4.800000000000001
2025-09-01 02:43:00,1.35014,0.7454984338666014,3.0,2.4000000000000004,4.800000000000001
2025-09-01 02:44:00,1.35014,0.7455139531484275,3.0,2.4000000000000004,4.800000000000001
2025-09-01 02:45:00,1.35017,0.7455129145847755,2.8424178161197213,2.2739342528957773,4.547868505791555
2025-09-01 02:46:00,1.35018,0.7455280876787174,3.0,2.4000000000000004,4.800000000000001
2025-09-01 02:47:00,1.35013,0.7455039531484277,3.0,2.4000000000000004,4.800000000000001
2025-09-01 02:48:00,1.35014,0.7454932607726593,3.0,2.4000000000000004,4.800000000000001
2025-09-01 02:49:00,1.35003,0.7454194724302537,3.0,2.4000000000000004,4.800000000000001
2025-09-01 02:50:00,1.35006,0.7454649917120799,3.0,2.4000000000000004,4.800000000000001
2025-09-01 02:51:00,1.35012,0.7454939531484276,3.0,2.4000000000000004,4.800000000000001
2025-09-01 02:52:00,1.35019,0.7455070491150652,3.0,2.4000000000000004,4.800000000000001
2025-09-01 02:53:00,1.35018,0.7455073953029493,3.0,2.4000000000000004,4.800000000000001
2025-09-01 02:54:00,1.35022,0.745521529833239,3.0,2.4000000000000004,4.800000000000001
2025-09-01 02:55:00,1.35019,0.7455122222090073,3.0,2.4000000000000004,4.800000000000001
2025-09-01 02:56:00,1.35027,0.7455715298332392,3.0,2.4000000000000004,4.800000000000001
2025-09-01 02:57:00,1.35027,0.7455560105514131,3.0,2.4000000000000004,4.800000000000001
2025-09-01 02:58:00,1.35024,0.745515664363529,3.0,2.4000000000000004,4.800000000000001
2025-09-01 02:59:00,1.35025,0.7455308374574708,3.0,2.4000000000000004,4.800000000000001
2025-09-01 03:00:00,1.35018,0.7454660105514129,2.933679984804071,2.346943987843257,4.693887975686514
2025-09-01 03:01:00,1.35028,0.7455194527059346,2.603891236862733,2.0831129894901865,4.166225978980373
2025-09-01 03:02:00,1.35031,0.7455442796119924,2.8081098297799523,2.246487863823962,4.492975727647924
2025-09-01 03:03:00,1.35041,0.7456184141422825,2.952714426138224,2.3621715409105795,4.724343081821159
2025-09-01 03:04:00,1.35042,0.7456232410483403,3.0,2.4000000000000004,4.800000000000001
2025-09-01 03:05:00,1.35048,0.7456832410483403,3.0,2.4000000000000004,4.800000000000001
2025-09-01 03:06:00,1.35052,0.7456611639210358,3.0,2.4000000000000004,4.800000000000001
2025-09-01 03:07:00,1.35057,0.7457111639210359,3.0,2.4000000000000004,4.800000000000001
2025-09-01 03:08:00,1.35052,0.745681856296804,3.0,2.4000000000000004,4.800000000000001
2025-09-01 03:09:00,1.35062,0.7457456446392097,3.0,2.4000000000000004,4.800000000000001
2025-09-01 03:10:00,1.35058,0.7457211639210357,3.0,2.4000000000000004,4.800000000000001
2025-09-01 03:11:00,1.35062,0.7457456446392097,3.0,2.4000000000000004,4.800000000000001
2025-09-01 03:12:00,1.35071,0.7458149522634416,3.0,2.4000000000000004,4.800000000000001
2025-09-01 03:13:00,1.35082,0.7458939136997893,3.0,2.4000000000000004,4.800000000000001
2025-09-01 03:14:00,1.35074,0.7458242598876735,3.0,2.4000000000000004,4.800000000000001
2025-09-01 03:15:00,1.35078,0.7458590867937315,3.0,2.4000000000000004,4.800000000000001
2025-09-01 03:16:00,1.35082,0.7458887406058472,3.0,2.4000000000000004,4.800000000000001
2025-09-01 03:17:00,1.35082,0.7459094329816154,3.0,2.4000000000000004,4.800000000000001
2025-09-01 03:18:00,1.35092,0.7459939136997893,3.0,2.4000000000000004,4.800000000000001
2025-09-01 03:19:00,1.35099,0.7460432213240211,3.0,2.4000000000000004,4.800000000000001
2025-09-01 03:20:00,1.35092,0.7460249522634415,3.0,2.4000000000000004,4.800000000000001
2025-09-01 03:21:00,1.35085,0.7459704715452677,3.0,2.4000000000000004,4.800000000000001
2025-09-01 03:22:00,1.35083,0.7459659908270939,3.0,2.4000000000000004,4.800000000000001
2025-09-01 03:23:00,1.35084,0.7459604715452677,3.0,2.4000000000000004,4.800000000000001
2025-09-01 03:24:00,1.35092,0.7460197791694995,3.0,2.4000000000000004,4.800000000000001
2025-09-01 03:25:00,1.35092,0.7460611639210357,3.0,2.4000000000000004,4.800000000000001
2025-09-01 03:26:00,1.35088,0.7460211639210359,3.0,2.4000000000000004,4.800000000000001
2025-09-01 03:27:00,1.35089,0.7460363370149778,3.0,2.4000000000000004,4.800000000000001
2025-09-01 03:28:00,1.35094,0.7460656446392098,3.0,2.4000000000000004,4.800000000000001
2025-09-01 03:29:00,1.35102,0.7461352984513259,3.0,2.4000000000000004,4.800000000000001
2025-09-01 03:30:00,1.35096,0.7460546060755575,3.0,2.4000000000000004,4.800000000000001
2025-09-01 03:31:00,1.35103,0.7461039136997893,3.0,2.4000000000000004,4.800000000000001
2025-09-01 03:32:00,1.35113,0.746157355854311,3.0,2.4000000000000004,4.800000000000001
2025-09-01 03:33:00,1.35122,0.746216317290659,3.0,2.4000000000000004,4.800000000000001
2025-09-01 03:34:00,1.35132,0.7463111441967168,3.0,2.4000000000000004,4.800000000000001
2025-09-01 03:35:00,1.35149,0.7464190670694123,3.0,2.4000000000000004,4.800000000000001
2025-09-01 03:36:00,1.35147,0.7464094132572964,3.0,2.4000000000000004,4.800000000000001
2025-09-01 03:37:00,1.35162,0.7465490670694123,3.0,2.4000000000000004,4.800000000000001
2025-09-01 03:38:00,1.35163,0.7465383746936443,3.0,2.4000000000000004,4.800000000000001
2025-09-01 03:39:00,1.35163,0.7465228554118181,3.0,2.4000000000000004,4.800000000000001
2025-09-01 03:40:00,1.35162,0.7465645863512383,3.0,2.4000000000000004,4.800000000000001
2025-09-01 03:41:00,1.3515,0.7464911441967167,3.0,2.4000000000000004,4.800000000000001
2025-09-01 03:42:00,1.3515,0.7464859711027746,3.0,2.4000000000000004,4.800000000000001
2025-09-01 03:43:00,1.35151,0.7465011441967168,3.0,2.4000000000000004,4.800000000000001
2025-09-01 03:44:00,1.35156,0.7465201056330647,3.0,2.4000000000000004,4.800000000000001
2025-09-01 03:45:00,1.3516,0.7465497594451803,3.0,2.4000000000000004,4.800000000000001
2025-09-01 03:46:00,1.3516,0.7465394132572963,3.0,2.4000000000000004,4.800000000000001
2025-09-01 03:47:00,1.3516,0.7465238939754701,3.0,2.4000000000000004,4.800000000000001
2025-09-01 03:48:00,1.3516,0.7465187208815282,3.0,2.4000000000000004,4.800000000000001
2025-09-01 03:49:00,1.35168,0.746583201599702,3.0,2.4000000000000004,4.800000000000001
2025-09-01 03:50:00,1.35173,0.7466176823178761,3.0,2.4000000000000004,4.800000000000001
2025-09-01 03:51:00,1.35166,0.7465735477875862,3.0,2.4000000000000004,4.800000000000001
2025-09-01 03:52:00,1.3516,0.7465394132572963,3.0,2.4000000000000004,4.800000000000001
2025-09-01 03:53:00,1.35165,0.7465945863512383,3.0,2.4000000000000004,4.800000000000001
2025-09-01 03:54:00,1.3517,0.7466601056330645,3.0,2.4000000000000004,4.800000000000001
2025-09-01 03:55:00,1.35172,0.7466749325391225,3.0,2.4000000000000004,4.800000000000001
2025-09-01 03:56:00,1.35177,0.7466938939754701,3.0,2.4000000000000004,4.800000000000001
2025-09-01 03:57:00,1.35174,0.7466794132572964,3.0,2.4000000000000004,4.800000000000001
2025-09-01 03:58:00,1.35182,0.7467283746936442,3.0,2.4000000000000004,4.800000000000001
2025-09-01 03:59:00,1.35174,0.7466638939754702,3.0,2.4000000000000004,4.800000000000001
2025-09-01 04:00:00,1.35182,0.7467438939754703,3.0,2.4000000000000004,4.800000000000001
2025-09-01 04:01:00,1.35173,0.7466745863512384,3.0,2.4000000000000004,4.800000000000001
2025-09-01 04:02:00,1.35174,0.7466845863512382,3.0,2.4000000000000004,4.800000000000001
2025-09-01 04:03:00,1.35179,0.7467242401633544,3.0,2.4000000000000004,4.800000000000001
2025-09-01 04:04:00,1.35171,0.7466494132572964,3.0,2.4000000000000004,4.800000000000001
2025-09-01 04:05:00,1.35153,0.7465573558543109,3.0,2.4000000000000004,4.800000000000001
2025-09-01 04:06:00,1.35142,0.7465042598876735,3.0,2.4000000000000004,4.800000000000001
2025-09-01 04:07:00,1.35125,0.746385990827094,3.0,2.4000000000000004,4.800000000000001
2025-09-01 04:08:00,1.35131,0.7464097791694996,3.0,2.4000000000000004,4.800000000000001
2025-09-01 04:09:00,1.35125,0.7463446060755576,3.0,2.4000000000000004,4.800000000000001
2025-09-01 04:10:00,1.35112,0.746266337014978,3.0,2.4000000000000004,4.800000000000001
2025-09-01 04:11:00,1.35112,0.7463180679543984,3.0,2.4000000000000004,4.800000000000001
2025-09-01 04:12:00,1.35114,0.7463173755786301,3.0,2.4000000000000004,4.800000000000001
2025-09-01 04:13:00,1.35104,0.7462432410483404,3.0,2.4000000000000004,4.800000000000001
2025-09-01 04:14:00,1.35112,0.7423258814740679,3.0,2.4000000000000004,4.800000000000001
2025-09-01 04:15:00,1.35084,0.7174732958229532,3.0,2.4000000000000004,4.800000000000001
2025-09-01 04:16:00,1.35085,0.7158842418344786,3.0,2.4000000000000004,4.800000000000001
2025-09-01 04:17:00,1.35095,0.7094441048092539,4.0,3.2,6.4
2025-09-01 04:18:00,1.35093,0.7039644522544154,4.0,3.2,6.4
2025-09-01 04:19:00,1.35102,0.7018542955543646,4.0,3.2,6.4
2025-09-01 04:20:00,1.3509,0.6878417894838689,4.0,3.2,6.4
2025-09-01 04:21:00,1.35083,0.6342893204787946,4.0,3.2,6.4
2025-09-01 04:22:00,1.35085,0.6318048416311141,4.0,3.2,6.4
2025-09-01 04:23:00,1.35085,0.6317107878896125,4.0,3.2,6.4
2025-09-01 04:24:00,1.35089,0.5986744103522299,4.0,3.2,6.4
2025-09-01 04:25:00,1.35087,0.597525274279007,4.0,3.2,6.4
2025-09-01 04:26:00,1.35089,0.5968596399001964,4.0,3.2,6.4
2025-09-01 04:27:00,1.35093,0.5991018417489252,4.0,3.2,6.4
2025-09-01 04:28:00,1.35095,0.5979218218398028,4.0,3.2,6.4
2025-09-01 04:29:00,1.35085,0.5954206762108738,4.0,3.2,6.4
2025-09-01 04:30:00,1.35066,0.5613102743754954,4.0,3.2,6.4
2025-09-01 04:31:00,1.35068,0.5600102310397258,4.0,3.2,6.4
2025-09-01 04:32:00,1.35075,0.5572565645342287,4.0,3.2,6.4
2025-09-01 04:33:00,1.35067,0.5494762849996935,4.0,3.2,6.4
2025-09-01 04:34:00,1.35074,0.5437090052388873,4.0,3.2,6.4
2025-09-01 04:35:00,1.35068,0.5430001741169856,4.0,3.2,6.4
2025-09-01 04:36:00,1.35049,0.539495307636883,4.0,3.2,6.4
2025-09-01 04:37:00,1.35054,0.5370477523188851,4.0,3.2,6.4
2025-09-01 04:38:00,1.35058,0.5375303896100059,4.0,3.2,6.4
2025-09-01 04:39:00,1.35064,0.5366469068102939,4.0,3.2,6.4
2025-09-01 04:40:00,1.35064,0.5368138021321189,4.0,3.2,6.4
2025-09-01 04:41:00,1.35065,0.5364092929721529,4.0,3.2,6.4
2025-09-01 04:42:00,1.35074,0.5106356188726087,4.0,3.2,6.4
2025-09-01 04:43:00,1.35072,0.5084284274583943,4.0,3.2,6.4
2025-09-01 04:44:00,1.35072,0.5087739479228817,4.0,3.2,6.4
2025-09-01 04:45:00,1.35074,0.5083459540152091,4.0,3.2,6.4
2025-09-01 04:46:00,1.35082,0.5057622430528962,4.0,3.2,6.4
2025-09-01 04:47:00,1.35109,0.4986285155991511,4.0,3.2,6.4
2025-09-01 04:48:00,1.35129,0.492440933111994,4.0,3.2,6.4
2025-09-01 04:49:00,1.35126,0.4918803600412279,4.0,3.2,6.4
2025-09-01 04:50:00,1.3512,0.49374349548278784,4.0,3.2,6.4
2025-09-01 04:51:00,1.3512,0.4886243790954774,4.0,3.2,6.4
2025-09-01 04:52:00,1.35122,0.4877805669693578,4.0,3.2,6.4
2025-09-01 04:53:00,1.35096,0.48765133041260555,4.0,3.2,6.4
2025-09-01 04:54:00,1.35094,0.48713554767759937,4.0,3.2,6.4
2025-09-01 04:55:00,1.35101,0.4853436975739157,4.0,3.2,6.4
2025-09-01 04:56:00,1.35104,0.48456731540027353,4.0,3.2,6.4
