<DATE>	<TIME>	<OPEN>	<HIGH>	<LOW>	<CLOSE>	<TICKVOL>	<VOL>	<SPREAD>
2025.08.06	15:00:00	0.65046	0.65058	0.64957	0.65036	2462	0	2
2025.08.06	16:00:00	0.65035	0.65080	0.64992	0.65009	3601	0	2
2025.08.06	17:00:00	0.65010	0.65016	0.64887	0.64936	4046	0	2
2025.08.06	18:00:00	0.64935	0.65044	0.64887	0.65029	4414	0	2
2025.08.06	19:00:00	0.65028	0.65047	0.64965	0.64985	3084	0	2
2025.08.06	20:00:00	0.64984	0.65068	0.64969	0.65037	2761	0	2
2025.08.06	21:00:00	0.65039	0.65088	0.65028	0.65044	2278	0	2
2025.08.06	22:00:00	0.65043	0.65061	0.65018	0.65035	1752	0	2
2025.08.06	23:00:00	0.65036	0.65051	0.64993	0.65020	1169	0	2
2025.08.07	00:00:00	0.64994	0.65032	0.64962	0.64992	317	0	31
2025.08.07	01:00:00	0.64992	0.65055	0.64992	0.65040	889	0	4
2025.08.07	02:00:00	0.65038	0.65059	0.64986	0.64994	882	0	3
2025.08.07	03:00:00	0.64993	0.65018	0.64962	0.64965	2303	0	3
2025.08.07	04:00:00	0.64966	0.65142	0.64956	0.65103	2973	0	3
2025.08.07	05:00:00	0.65102	0.65134	0.65046	0.65055	2227	0	3
2025.08.07	06:00:00	0.65056	0.65116	0.65028	0.65112	2087	0	3
2025.08.07	07:00:00	0.65113	0.65174	0.65105	0.65166	1607	0	3
2025.08.07	08:00:00	0.65167	0.65174	0.65112	0.65172	1971	0	3
2025.08.07	09:00:00	0.65173	0.65271	0.65162	0.65235	2673	0	2
2025.08.07	10:00:00	0.65234	0.65376	0.65216	0.65374	3156	0	2
2025.08.07	11:00:00	0.65371	0.65413	0.65270	0.65307	3641	0	2
2025.08.07	12:00:00	0.65309	0.65319	0.65240	0.65243	2645	0	2
2025.08.07	13:00:00	0.65245	0.65280	0.65222	0.65273	2351	0	2
2025.08.07	14:00:00	0.65271	0.65324	0.65173	0.65216	5466	0	2
2025.08.07	15:00:00	0.65215	0.65287	0.65204	0.65250	6145	0	2
2025.08.07	16:00:00	0.65251	0.65302	0.65159	0.65171	4815	0	2
2025.08.07	17:00:00	0.65172	0.65181	0.64948	0.64956	6981	0	2
2025.08.07	18:00:00	0.64957	0.65020	0.64895	0.65003	3951	0	2
2025.08.07	19:00:00	0.65002	0.65045	0.64974	0.65009	2773	0	2
2025.08.07	20:00:00	0.65010	0.65041	0.64975	0.65017	3266	0	2
2025.08.07	21:00:00	0.65019	0.65038	0.64948	0.64979	2271	0	2
2025.08.07	22:00:00	0.64980	0.65160	0.64959	0.65160	4141	0	2
2025.08.07	23:00:00	0.65159	0.65257	0.65159	0.65233	1727	0	2
2025.08.08	00:00:00	0.65129	0.65196	0.65040	0.65190	793	0	43
