<DATE>	<TIME>	<OPEN>	<HIGH>	<LOW>	<CLOSE>	<TICKVOL>	<VOL>	<SPREAD>
2024.01.12	15:00:00	0.89221	0.89417	0.89187	0.89332	4513	0	22
2024.01.12	16:00:00	0.89332	0.89351	0.89123	0.89159	3786	0	22
2024.01.12	17:00:00	0.89158	0.89203	0.89037	0.89065	3332	0	24
2024.01.12	18:00:00	0.89064	0.89084	0.89011	0.89071	1928	0	22
2024.01.12	19:00:00	0.89071	0.89104	0.89049	0.89054	1265	0	24
2024.01.12	20:00:00	0.89054	0.89113	0.89039	0.89043	1182	0	25
2024.01.12	21:00:00	0.89043	0.89070	0.88989	0.88989	1443	0	24
2024.01.14	23:00:00	0.88791	0.89080	0.88791	0.89010	1063	0	112
2024.01.15	00:00:00	0.89013	0.89113	0.88974	0.89088	1165	0	6
2024.01.15	01:00:00	0.89089	0.89121	0.89039	0.89073	1437	0	23
2024.01.15	02:00:00	0.89072	0.89169	0.89039	0.89146	1872	0	24
2024.01.15	03:00:00	0.89146	0.89215	0.89140	0.89175	1281	0	5
2024.01.15	04:00:00	0.89175	0.89191	0.89117	0.89138	903	0	6
2024.01.15	05:00:00	0.89139	0.89139	0.89052	0.89124	763	0	4
2024.01.15	06:00:00	0.89123	0.89135	0.89043	0.89047	757	0	6
2024.01.15	07:00:00	0.89044	0.89059	0.88982	0.89008	878	0	4
2024.01.15	08:00:00	0.89006	0.89006	0.88851	0.88895	1632	0	24
2024.01.15	09:00:00	0.88897	0.88919	0.88819	0.88879	1584	0	23
2024.01.15	10:00:00	0.88879	0.88899	0.88770	0.88795	1610	0	21
2024.01.15	11:00:00	0.88795	0.88854	0.88742	0.88849	1488	0	5
2024.01.15	12:00:00	0.88849	0.88865	0.88803	0.88821	1020	0	25
2024.01.15	13:00:00	0.88821	0.88841	0.88719	0.88734	1106	0	23
2024.01.15	14:00:00	0.88734	0.88776	0.88713	0.88745	1299	0	7
2024.01.15	15:00:00	0.88746	0.88770	0.88670	0.88737	1350	0	7
2024.01.15	16:00:00	0.88737	0.88830	0.88711	0.88801	1069	0	24
2024.01.15	17:00:00	0.88801	0.88820	0.88761	0.88810	789	0	4
2024.01.15	18:00:00	0.88810	0.88830	0.88778	0.88798	450	0	3
2024.01.15	19:00:00	0.88794	0.88818	0.88770	0.88783	242	0	2
2024.01.15	20:00:00	0.88783	0.88813	0.88766	0.88785	253	0	2
2024.01.15	21:00:00	0.88785	0.88804	0.88766	0.88796	207	0	4
2024.01.15	22:00:00	0.88804	0.88819	0.88717	0.88733	257	0	7
2024.01.15	23:00:00	0.88693	0.88793	0.88623	0.88739	397	0	69
