<DATE>	<TIME>	<OPEN>	<HIGH>	<LOW>	<CLOSE>	<TICKVOL>	<VOL>	<SPREAD>
2024.06.07	13:00:00	1.27909	1.28079	1.27905	1.28065	2653	0	17
2024.06.07	14:00:00	1.28064	1.28110	1.27243	1.27370	7243	0	17
2024.06.07	15:00:00	1.27370	1.27390	1.27174	1.27251	6914	0	17
2024.06.07	16:00:00	1.27251	1.27401	1.27157	1.27219	5947	0	17
2024.06.07	17:00:00	1.27218	1.27270	1.27152	1.27241	4131	0	1
2024.06.07	18:00:00	1.27243	1.27294	1.27187	1.27233	3495	0	2
2024.06.07	19:00:00	1.27234	1.27267	1.27176	1.27251	2561	0	4
2024.06.07	20:00:00	1.27250	1.27260	1.27172	1.27233	2730	0	4
2024.06.07	21:00:00	1.27232	1.27244	1.27178	1.27202	2287	0	4
2024.06.07	22:00:00	1.27200	1.27224	1.27149	1.27149	750	0	7
2024.06.10	00:00:00	1.27151	1.27291	1.27143	1.27239	1238	0	9
2024.06.10	01:00:00	1.27244	1.27300	1.27240	1.27272	1059	0	1
2024.06.10	02:00:00	1.27272	1.27315	1.27202	1.27235	1440	0	1
2024.06.10	03:00:00	1.27235	1.27261	1.27202	1.27239	1393	0	1
2024.06.10	04:00:00	1.27240	1.27251	1.27183	1.27203	1119	0	2
2024.06.10	05:00:00	1.27202	1.27217	1.27127	1.27135	1210	0	1
2024.06.10	06:00:00	1.27134	1.27173	1.27097	1.27155	1305	0	1
2024.06.10	07:00:00	1.27159	1.27197	1.27120	1.27176	1244	0	1
2024.06.10	08:00:00	1.27173	1.27176	1.27063	1.27102	3259	0	1
2024.06.10	09:00:00	1.27102	1.27236	1.27063	1.27222	4392	0	17
2024.06.10	10:00:00	1.27223	1.27241	1.27049	1.27068	3476	0	17
2024.06.10	11:00:00	1.27069	1.27108	1.26942	1.26971	3017	0	1
2024.06.10	12:00:00	1.26971	1.26984	1.26873	1.26954	3486	0	17
2024.06.10	13:00:00	1.26954	1.27178	1.26948	1.27138	2445	0	17
2024.06.10	14:00:00	1.27141	1.27289	1.27110	1.27119	3248	0	17
2024.06.10	15:00:00	1.27120	1.27153	1.27040	1.27078	3917	0	17
2024.06.10	16:00:00	1.27079	1.27212	1.27032	1.27161	2916	0	17
2024.06.10	17:00:00	1.27162	1.27302	1.27147	1.27301	2858	0	1
2024.06.10	18:00:00	1.27300	1.27363	1.27274	1.27279	2729	0	2
2024.06.10	19:00:00	1.27280	1.27363	1.27236	1.27330	2707	0	4
2024.06.10	20:00:00	1.27330	1.27346	1.27273	1.27322	2579	0	4
2024.06.10	21:00:00	1.27322	1.27350	1.27287	1.27299	2150	0	4
2024.06.10	22:00:00	1.27298	1.27319	1.27285	1.27295	632	0	7
