<DATE>	<TIME>	<OPEN>	<HIGH>	<LOW>	<CLOSE>	<TICKVOL>	<VOL>	<SPREAD>
2025.06.25	01:00:00	93.963	94.069	93.959	94.043	1166	0	9
2025.06.25	02:00:00	94.046	94.141	93.969	94.137	1730	0	9
2025.06.25	03:00:00	94.136	94.248	94.046	94.146	4271	0	8
2025.06.25	04:00:00	94.142	94.186	94.004	94.090	4831	0	8
2025.06.25	05:00:00	94.089	94.195	94.020	94.195	3515	0	8
2025.06.25	06:00:00	94.192	94.285	94.140	94.201	3067	0	8
2025.06.25	07:00:00	94.200	94.233	94.106	94.199	2320	0	8
2025.06.25	08:00:00	94.201	94.304	94.149	94.254	3016	0	8
2025.06.25	09:00:00	94.258	94.429	94.220	94.395	4088	0	8
2025.06.25	10:00:00	94.394	94.525	94.367	94.407	4437	0	6
2025.06.25	11:00:00	94.408	94.552	94.347	94.516	3749	0	6
2025.06.25	12:00:00	94.517	94.609	94.468	94.586	3649	0	6
2025.06.25	13:00:00	94.587	94.668	94.527	94.660	2688	0	6
2025.06.25	14:00:00	94.659	94.721	94.626	94.694	3065	0	6
2025.06.25	15:00:00	94.696	94.717	94.590	94.685	3966	0	6
2025.06.25	16:00:00	94.685	94.752	94.601	94.611	4454	0	6
2025.06.25	17:00:00	94.610	94.623	94.497	94.605	5802	0	8
2025.06.25	18:00:00	94.607	94.622	94.463	94.506	4132	0	8
2025.06.25	19:00:00	94.505	94.597	94.487	94.576	2868	0	8
2025.06.25	20:00:00	94.575	94.587	94.492	94.550	3011	0	8
2025.06.25	21:00:00	94.550	94.574	94.485	94.487	2580	0	10
2025.06.25	22:00:00	94.488	94.573	94.488	94.561	2155	0	10
2025.06.25	23:00:00	94.563	94.615	94.540	94.597	1910	0	9
2025.06.26	00:00:00	94.483	94.557	94.424	94.463	803	0	94
2025.06.26	01:00:00	94.449	94.596	94.449	94.594	1296	0	9
2025.06.26	02:00:00	94.593	94.593	94.483	94.498	2543	0	9
2025.06.26	03:00:00	94.496	94.539	94.329	94.336	3766	0	8
2025.06.26	04:00:00	94.336	94.422	94.235	94.369	4090	0	8
2025.06.26	05:00:00	94.359	94.536	94.312	94.476	3810	0	8
2025.06.26	06:00:00	94.475	94.589	94.469	94.582	3893	0	8
2025.06.26	07:00:00	94.582	94.607	94.396	94.436	2944	0	8
2025.06.26	08:00:00	94.438	94.472	94.357	94.409	3518	0	8
2025.06.26	09:00:00	94.411	94.427	94.208	94.261	5050	0	8
2025.06.26	10:00:00	94.259	94.260	94.063	94.127	4846	0	6
2025.06.26	11:00:00	94.121	94.254	94.067	94.195	5269	0	6
2025.06.26	12:00:00	94.186	94.241	94.060	94.201	4363	0	6
2025.06.26	13:00:00	94.199	94.301	94.184	94.277	3399	0	6
2025.06.26	14:00:00	94.277	94.346	94.243	94.316	4104	0	6
